query_position,validation_index,shuffled_source_index,wrong_molecule_source_index,wrong_molecule_distance
3445,27880,32280,15103,11.122668
3446,39560,36324,29040,18.823692
3447,40443,19283,6990,12.080399
3448,23037,21779,358,32.4881
3449,43251,10894,8210,20.842077
3450,42952,32898,24151,27.914778
3451,25864,37072,901,16.771034
3452,26300,5962,24248,14.448758
3453,35567,22313,36008,12.387964
3454,9524,41245,35111,8.532609
3455,26069,12497,31315,21.457989
3456,43617,17830,23547,5.3824325
3457,41580,31357,41552,23.10517
3458,34254,5906,25223,15.093685
3459,40986,24403,44344,22.143486
3460,7516,20242,32236,22.718676
3461,36144,49370,41959,11.241674
3462,15146,14861,6865,22.761873
3463,35926,36224,48834,18.27783
3464,22362,461,35035,13.343896
3465,8292,49327,10734,16.235254
3466,4262,15125,24205,11.936007
3467,36232,46474,47,13.015775
3468,44488,45748,14449,22.53684
3469,49585,13097,49630,5.718259
3470,10267,28920,12833,16.65581
3471,45276,25429,42702,11.009938
3472,43001,44992,28098,24.36883
3473,34454,17513,35783,21.663864
3474,11019,43479,49520,23.497314
3475,10527,16594,17868,7.900195
3476,35868,3989,13078,26.774694
3477,1165,24221,4430,15.077919
3478,49270,10785,36240,15.3967705
3479,22118,166,14011,17.368837
3480,3859,8888,44568,9.698595
3481,7004,48804,3944,21.182896
3482,29750,14037,36104,23.201698
3483,34446,12598,23994,11.91934
3484,29057,8794,48796,19.362572
3485,29950,34885,20989,25.434364
3486,35263,38833,1367,13.737556
3487,24567,21283,36568,18.741592
3488,28413,41613,366,21.100485
3489,38065,4127,41181,23.792704
3490,45949,38594,5546,6.446766
3491,25318,9329,37310,22.753294
3492,34239,5677,3653,17.969799
3493,47184,4792,11447,7.192975
3494,991,21489,30080,19.962826
3495,8988,49997,30437,27.946718
3496,45017,32134,19511,6.263579
3497,48369,17722,32627,30.703594
3498,45027,47318,10325,8.803173
3499,42391,3815,16943,10.688322
3500,2819,41959,13936,13.373138
3501,29070,15818,24257,24.331753
3502,5631,38188,42016,20.174625
3503,37877,33220,32988,17.657812
3504,38246,38955,1920,10.503574
3505,34088,123,17383,12.684214
3506,40766,32792,35837,17.95282
3507,25555,45180,1236,8.43161
3508,16678,16373,5574,19.475006
3509,24616,36355,4171,7.73548
3510,46209,3918,37980,18.402065
3511,27535,16618,40710,11.710748
3512,3111,34258,46446,17.51046
3513,11350,23297,13948,7.746211
3514,47830,20055,28663,11.670463
3515,18080,40234,30813,24.842384
3516,7995,37719,31412,7.0583854
3517,12099,31949,31640,25.097612
3518,48904,35913,47682,12.397869
3519,49092,8324,31623,17.792227
3520,31910,37709,47426,22.590292
3521,34956,18336,21343,13.395209
3522,33611,2973,37619,23.67239
3523,773,39636,31245,23.153835
3524,30293,8199,31735,9.9708805
3525,20291,36665,13070,11.164574
3526,15918,1964,8799,22.158297
3527,45194,49615,2366,20.259193
3528,46420,1257,20628,24.740292
3529,47743,3658,30980,13.23218
3530,49822,14117,741,19.650116
3531,23241,20304,14489,10.588033
3532,41959,46425,44386,7.6030197
3533,33252,25572,35352,5.8570933
3534,17393,35969,39031,10.545787
3535,45395,25462,22026,11.741187
3536,36821,16362,41485,22.541718
3537,35181,35372,39476,13.905074
3538,15164,47854,13022,14.67744
3539,23727,48956,39510,10.844673
3540,36230,13234,29721,19.852556
3541,33030,30580,41613,11.959506
3542,5180,11407,9534,19.12844
3543,23440,43568,10956,16.372988
3544,6988,29403,49255,17.87662
3545,33777,29227,14173,19.24865
3546,49179,15599,3146,19.778318
3547,14668,23486,18777,7.4510937
3548,35378,43212,31486,17.442337
3549,29812,28079,43739,4.656119
3550,8887,18118,10240,13.827992
3551,20552,16239,26727,16.370481
3552,24555,10991,37015,5.505723
3553,31965,41859,22929,15.7019205
3554,43775,35453,39094,23.448648
3555,28595,33819,14904,10.56161
3556,35968,47962,7147,19.510513
3557,40325,38773,24068,21.719095
3558,15978,14365,42131,11.473433
3559,25057,40443,11616,18.963594
3560,20538,44618,39163,2.27943
3561,44060,10982,25039,24.73818
3562,24069,27788,22312,20.609991
3563,18019,45429,6407,5.014797
3564,22072,45813,15246,10.936964
3565,42706,34272,42324,17.878906
3566,1301,3173,43641,24.519045
3567,28623,33689,49574,17.085022
3568,4679,20730,46266,11.441518
3569,28511,38462,36377,9.215531
3570,12398,37015,31172,23.184572
3571,36967,46731,36062,28.862923
3572,436,18126,3008,11.916632
3573,48924,41805,18497,18.482628
3574,38129,16126,49837,9.955376
3575,18076,43553,36288,7.297862
3576,17354,1374,32016,26.318674
3577,10920,28595,35111,9.464495
3578,232,29851,44842,8.062931
3579,20053,2285,85,23.206066
3580,32954,27985,34420,10.531041
3581,25310,34441,9699,26.82382
3582,6941,378,47410,38.238083
3583,3557,19504,39382,19.902184
3584,32510,19043,40629,13.656322
3585,8459,44615,43404,10.118186
3586,8491,46099,47518,11.218054
3587,49923,19047,4260,15.7049055
3588,39154,11175,35453,15.529521
3589,42421,44733,4523,13.017181
3590,44721,47518,28589,15.356661
3591,35840,29812,13788,22.91899
3592,23409,29802,46559,22.54818
3593,4110,17268,14139,20.541948
3594,29781,18877,35096,9.141119
3595,48286,31391,47038,22.327753
3596,989,14426,49216,8.695365
3597,18897,6380,44664,16.632803
3598,44150,31751,40762,5.3325677
3599,10256,8894,23569,19.907648
3600,317,18864,871,8.000778
3601,40982,36105,26828,11.303411
3602,22658,5187,21628,13.079675
3603,7012,35112,7847,10.151074
3604,27171,45372,23878,7.988364
3605,8971,25129,25546,18.565361
3606,38288,45308,8955,11.544692
3607,6099,20619,23689,19.941265
3608,22918,38918,39240,8.139831
3609,12959,42959,11144,21.310844
3610,2883,4014,43146,19.253712
3611,30456,873,28195,24.862377
3612,34130,40764,13784,20.09918
3613,44095,40503,2916,20.782326
3614,8616,91,36566,18.460968
3615,40977,30009,14432,21.320225
3616,44122,39973,35040,23.383532
3617,2848,16011,7703,8.134535
3618,36736,1967,42707,16.591955
3619,39520,14262,12794,21.424877
3620,16513,34676,14121,18.745306
3621,46251,19553,8861,27.515345
3622,12864,11809,31519,8.325303
3623,27841,16234,13341,18.239338
3624,44086,24090,12115,12.776914
3625,47135,41821,22113,27.714134
3626,42975,10698,26056,25.219543
3627,1717,17519,43239,21.848753
3628,21095,14209,32453,11.2279625
3629,2707,2499,5504,19.668287
3630,12101,24649,44063,17.358057
3631,5477,17285,41165,18.50963
3632,7517,49833,16433,20.517172
3633,25338,2978,49833,24.606056
3634,19897,45093,38938,12.33113
3635,34463,20601,12877,15.200491
3636,36169,40626,36642,21.344208
3637,46450,42866,10781,7.857868
3638,13266,4517,48406,27.278698
3639,17909,16814,14028,21.204945
3640,11150,1647,40827,26.65783
3641,36945,25619,33578,16.874464
3642,9852,21732,28999,15.4436035
3643,36721,20550,41588,21.45044
3644,36364,30248,31199,16.599241
3645,10820,15624,37569,11.58779
3646,32113,49465,822,23.764912
3647,29996,25127,46659,18.41308
3648,32684,35189,15506,11.888217
3649,23119,27651,15513,18.991993
3650,28291,21004,45131,16.590918
3651,17597,31597,5110,6.5122705
3652,21262,34121,20595,7.279984
3653,5458,45336,15821,20.36555
3654,44886,31353,14765,9.162281
3655,20727,13099,27929,19.85766
3656,1867,19201,45338,23.92189
3657,44872,21611,20523,8.744299
3658,47931,41356,44506,22.700815
3659,31147,30004,34406,8.234301
3660,23911,31499,9269,18.742159
3661,45481,30060,43679,8.345725
3662,24467,36811,27771,15.859868
3663,20462,3916,19788,20.786386
3664,21923,31083,14731,25.22084
3665,42785,11682,32061,24.448013
3666,17950,34139,46419,19.523924
3667,29962,13385,36310,16.324453
3668,27520,47865,10998,10.659652
3669,19994,38153,10104,9.858075
3670,709,7492,1079,24.360983
3671,23858,42090,41047,17.930483
3672,2360,15208,10773,18.060709
3673,45384,47765,40982,17.65484
3674,63,25201,30610,11.989854
3675,42662,31640,20327,19.18829
3676,8555,6696,49143,20.15573
3677,16156,4191,34441,22.4641
3678,39484,24721,9562,29.098457
3679,8894,11663,2593,15.678237
3680,35190,17496,36715,27.666018
3681,16083,43455,14548,15.277619
3682,22381,45720,23920,21.204254
3683,14605,11731,31818,11.177839
3684,31637,47348,14220,13.395985
3685,45485,20540,40088,11.190948
3686,24538,9965,41835,14.97365
3687,28676,17220,32642,23.64521
3688,34968,42082,12305,23.184418
3689,23824,46497,10205,28.748386
3690,845,44656,28107,6.6994634
3691,46847,15093,599,21.321089
3692,21386,4829,7560,28.612282
3693,49428,41593,45179,27.22754
3694,34461,11081,45372,12.949836
3695,31057,42719,25415,24.526701
3696,15446,47160,22353,8.102869
3697,39687,32644,29237,18.923233
3698,33059,49159,19486,15.373777
3699,11996,4344,31245,9.302257
3700,38359,35567,45786,15.89622
3701,17911,13301,11896,3.4841473
3702,30415,42391,7290,5.1982193
3703,44270,42746,39652,18.324768
3704,1489,1790,48889,19.269691
3705,23985,29418,47030,19.23819
3706,27531,36204,7814,15.688683
3707,16693,16102,35712,23.084772
3708,13439,14591,28445,18.590086
3709,48862,620,12741,16.403362
3710,39493,8202,1368,22.652613
3711,49625,34221,42101,21.212536
3712,839,12366,32084,25.449207
3713,15600,44664,24608,16.712637
3714,20683,2777,26916,15.231033
3715,26353,15659,32279,17.549303
3716,38148,5766,49559,19.14841
3717,48230,6988,23578,25.58659
3718,26866,49607,1697,10.45769
3719,15485,44150,25323,21.80286
3720,10067,12189,7370,19.242085
3721,11412,12775,37789,9.5708065
3722,7494,27407,40205,19.35547
3723,18954,14026,7064,12.428428
3724,24136,25653,35196,9.773459
3725,14965,26232,12514,5.8571453
3726,39409,27361,44040,7.346658
3727,8363,27396,17179,19.259813
3728,15908,20857,35228,24.729712
3729,46187,37661,14420,18.232882
3730,1476,43807,7076,29.219187
3731,15208,61,33828,7.393564
3732,22578,38476,31105,10.404783
3733,14100,24599,34741,17.259933
3734,35545,3726,39728,10.585439
3735,22332,49005,23305,5.116108
3736,13537,32150,3485,23.937893
3737,48250,49305,39187,17.160006
3738,48012,17637,26042,17.445353
3739,23060,25398,31248,21.127094
3740,36401,46590,11092,15.847009
3741,15960,31902,19599,13.77254
3742,34853,27198,45984,14.42383
3743,21564,17476,22339,24.162434
3744,28344,10679,13045,25.119879
3745,9343,13660,4990,11.596777
3746,31934,49875,11310,22.706507
3747,3471,28410,17401,12.76036
3748,33158,36945,48264,27.277634
3749,41232,41886,18489,22.566135
3750,36391,44671,17735,24.708946
3751,10575,4908,29294,8.525246
3752,22393,33970,21780,23.96707
3753,47345,27813,27648,17.30034
3754,18971,34437,13242,21.002127
3755,4205,253,6961,25.27045
3756,12537,37991,14451,20.664812
3757,30158,18262,27540,12.902707
3758,48071,40597,41229,28.336975
3759,6945,28553,48856,6.553556
3760,37767,28203,36395,25.847845
3761,36840,12084,41253,18.156855
3762,40591,8401,46673,23.122313
3763,37338,49860,6183,16.284054
3764,15792,44055,19492,8.600325
3765,39739,30556,25365,18.391043
3766,32723,183,28741,19.989609
3767,38875,16135,27429,14.908035
3768,18389,41493,44960,18.876804
3769,42010,16268,817,16.083378
3770,46431,12350,38166,14.250129
3771,15631,2672,43027,22.42516
3772,10950,9138,13461,6.3497314
3773,40195,40454,3536,5.825569
3774,10714,12939,24540,14.716548
3775,29113,4365,49233,17.647146
3776,9779,38445,33309,16.463238
3777,41528,16066,36859,13.666758
3778,44923,22859,43112,15.820403
3779,35377,49166,35246,13.673379
3780,37205,38666,15548,22.511723
3781,26656,10489,40888,13.341454
3782,33203,23040,3934,22.986012
3783,39004,33840,44328,20.378864
3784,10279,6629,25238,14.599521
3785,28064,21546,30638,16.402843
3786,48450,14339,22592,6.047541
3787,32358,36997,8902,11.153892
3788,12965,34007,4275,19.63638
3789,43833,15708,46522,12.570931
3790,40395,3,12485,19.355484
3791,28205,29213,9480,22.341885
3792,7674,264,19734,15.016211
3793,6531,27796,6737,7.207191
3794,9382,28660,35551,8.938675
3795,19553,21598,43671,15.665269
3796,29936,18979,7788,16.26744
3797,45886,32042,30497,14.730754
3798,35186,31242,7244,16.08095
3799,32494,738,28985,5.5194526
3800,16092,36358,43827,14.510389
3801,27412,43436,6769,10.537676
3802,16217,47338,18429,24.42902
3803,17357,34305,23867,15.180651
3804,13155,18370,1462,13.74366
3805,7698,18172,29252,9.556984
3806,47639,2957,34336,19.789795
3807,47410,8837,34359,26.23879
3808,6779,40248,20137,20.075909
3809,36717,19238,925,6.347482
3810,49675,34731,7980,10.79303
3811,47242,516,10866,24.392067
3812,27327,29342,4200,10.343443
3813,33425,29448,41665,19.25233
3814,45383,45878,8321,20.234478
3815,27863,46881,13988,23.351032
3816,4685,38503,1199,17.975664
3817,1646,49544,48338,7.015625
3818,38822,40972,9013,6.681766
3819,20794,5114,454,16.762545
3820,22688,22390,1215,10.04888
3821,23323,25103,29345,23.657576
3822,39875,42865,9049,27.081484
3823,14037,11680,2676,21.611156
3824,16091,32692,32135,3.9433086
3825,41914,3510,23205,18.967714
3826,39218,26656,7727,16.243614
3827,14242,20198,5437,23.408878
3828,46866,17873,37013,20.347494
3829,4242,17491,33340,18.632948
3830,16874,9691,46742,5.793041
3831,1327,29959,4644,21.086157
3832,39131,184,3302,15.466533
3833,31227,45821,327,10.5908575
3834,19856,13155,31578,13.281535
3835,46474,39671,11886,24.432384
3836,1371,26194,8905,14.269321
3837,31356,48381,11873,19.711023
3838,24221,12393,12427,16.204165
3839,42060,27519,20606,14.424304
3840,12301,9119,39337,14.48786
3841,32004,35360,30423,30.078365
3842,18074,10269,3429,8.907353
3843,48816,32687,42977,27.992392
3844,46267,16857,25127,28.098007
3845,3163,35441,47373,16.901487
3846,46823,23195,21269,3.5305586
3847,5332,11554,2389,15.287959
3848,37924,39774,29370,13.680685
3849,4938,22035,48487,21.522148
3850,9418,24622,47729,18.371784
3851,3726,28646,42521,17.415625
3852,49005,26724,13274,17.90356
3853,644,8754,42906,13.305365
3854,33510,47686,13049,17.188267
3855,41420,43826,4925,8.873198
3856,31780,18368,40407,12.257377
3857,28327,21836,37809,17.0442
3858,2761,16441,49950,20.697071
3859,26618,37104,33289,10.02814
3860,19175,28287,1411,16.487247
3861,22867,18080,2305,9.270024
3862,26281,16219,4696,11.42945
3863,27579,4679,5963,10.797101
3864,32438,37008,16997,9.763863
3865,41099,41903,14398,18.765417
3866,13152,13962,20866,19.6875
3867,13115,41725,18047,22.778292
3868,48106,12988,7268,22.429941
3869,41115,13950,24123,12.467589
3870,27731,3084,7558,17.251328
3871,20173,2071,40936,16.05461
3872,25154,46546,5511,31.293447
3873,46973,22894,11215,24.438648
3874,17214,12290,30656,17.307528
3875,49985,29868,13734,14.97032
3876,5159,13079,14431,8.521629
3877,705,38781,41143,19.903625
3878,15296,38806,35967,10.107093
3879,20108,16073,49514,24.476357
3880,44098,23560,5149,18.87528
3881,19264,3794,35425,19.912968
3882,21658,13175,31618,13.327355
3883,38193,14868,10283,26.680243
3884,48258,787,21018,18.210215
3885,13202,31838,33085,11.538822
3886,34439,43114,6360,20.630693
3887,36535,8255,2665,22.740808
3888,25948,17495,39908,29.992407
3889,12970,30898,18185,10.264805
3890,22054,24809,23598,14.03773
3891,29612,8971,26745,12.191325
3892,20305,18318,4073,27.100948
3893,41597,4685,17230,17.494482
3894,32818,12643,6754,13.719987
3895,34119,15167,14596,12.064868
3896,7991,45149,18109,12.385915
3897,32139,19976,30544,10.780565
3898,44828,6276,632,10.041953
3899,37545,26444,2560,6.8815045
3900,5997,49224,35974,16.355309
3901,48057,2622,38909,26.319458
3902,42917,7970,28029,10.519281
3903,24105,40240,49118,22.506756
3904,2021,41580,48359,20.362598
3905,30460,422,39424,19.082083
3906,42987,23501,20177,26.966805
3907,5065,42124,29400,23.110832
3908,35299,45249,13716,26.392157
3909,16535,17411,20383,9.733491
3910,12018,3527,48698,17.269499
3911,6729,49744,8425,11.63006
3912,42061,22804,39484,30.740582
3913,34643,28812,23689,24.612604
3914,32041,15781,45239,28.66445
3915,6096,2588,6403,8.658563
3916,20829,32978,12827,8.002411
3917,34737,26533,22475,24.708012
3918,29045,31842,39284,12.295664
3919,44779,19493,23411,14.932718
3920,8809,29437,18808,12.498759
3921,10863,317,9948,23.256516
3922,44733,4472,41145,24.538586
3923,166,30394,34829,20.353943
3924,43433,32113,35949,22.654224
3925,35913,39041,38027,11.719849
3926,10800,19032,10859,6.0174713
3927,38538,24722,24657,15.8109255
3928,42307,41110,27463,12.220114
3929,8193,27298,37352,19.837088
3930,28085,24526,42917,14.520703
3931,28659,44595,3992,13.794875
3932,39037,4814,31629,20.197767
3933,43373,46005,10160,10.930042
3934,35441,35979,44845,4.7261686
3935,36700,19358,3666,31.94221
3936,28895,11318,74,14.675419
3937,30125,10858,38027,9.651129
3938,34689,17867,41741,28.575857
3939,9712,34435,7834,10.684724
3940,39949,48254,882,14.884943
3941,15468,49036,1129,14.12726
3942,20525,26694,21149,12.503222
3943,32067,42957,29478,17.286488
3944,39491,29268,15292,35.658
3945,31063,40775,29003,16.700096
3946,23777,22542,35722,20.30314
3947,7282,40403,40096,30.269436
3948,5224,16260,12716,17.565687
3949,11682,42431,49419,13.639175
3950,25811,39175,31085,25.412333
3951,6533,31372,6833,23.20483
3952,5541,28460,40899,10.170855
3953,29602,18027,4101,18.413792
3954,16852,12763,18420,11.67027
3955,22061,29440,32950,23.075712
3956,10029,16114,13402,7.411127
3957,35371,37149,11096,18.062635
3958,36120,19362,49959,20.361761
3959,40618,26224,32059,18.097805
3960,12253,48117,30348,12.156813
3961,34804,24907,47698,17.941507
3962,47633,24043,26438,23.7719
3963,42321,388,6026,24.673552
3964,27407,16521,14652,19.121853
3965,48813,16255,39336,4.94522
3966,15096,43722,17967,8.335414
3967,46887,25580,27598,14.496178
3968,4117,15000,46107,15.559088
3969,41243,48658,46093,14.104296
3970,11436,14629,39066,11.986952
3971,21102,37382,11976,8.564973
3972,47638,44047,45243,12.142002
3973,37688,40380,37352,20.76021
3974,17589,42526,43976,28.81853
3975,39422,26386,15575,8.974247
3976,39059,35900,37935,13.143337
3977,20340,17896,43763,20.869888
3978,41897,9304,34192,7.2537956
3979,32426,11639,22497,14.027735
3980,41947,693,30869,16.894333
3981,24807,3560,46302,20.998795
3982,41923,14593,25858,18.113352
3983,2160,11599,37819,14.506127
3984,33759,25804,42601,9.902442
3985,8228,33505,8108,20.216957
3986,39296,26617,5757,15.184449
3987,26453,46818,10133,2.257799
3988,12775,31636,1889,25.469593
3989,16114,33702,13584,18.646727
3990,19776,28370,46663,17.650324
3991,30397,22677,42465,25.378983
3992,27074,24751,25694,22.990429
3993,39369,26130,34624,3.8410814
3994,27001,41938,4950,12.721571
3995,47311,18132,14942,6.016599
3996,867,11358,41884,7.7856255
3997,11290,45474,49724,10.496162
3998,38820,9152,12999,10.627217
3999,13878,44898,46957,19.670301
4000,49897,14118,45223,14.395409
4001,37397,16261,47594,13.108057
4002,14339,42317,29252,15.119478
4003,23935,37577,41612,20.371681
4004,49319,38735,38223,22.655867
4005,29381,6047,6568,18.051588
4006,48576,4082,48326,9.675105
4007,46846,44069,34736,12.77742
4008,1242,29427,17469,10.988958
4009,30527,14059,604,6.2386813
4010,8112,31134,49582,2.287849
4011,23121,5622,39411,12.56007
4012,5423,43118,45674,19.511808
4013,48254,8510,31359,10.770874
4014,30760,33399,7254,11.95821
4015,22804,48261,726,9.2768955
4016,36578,12950,14405,22.020002
4017,23177,15065,9175,14.8954115
4018,27067,23121,22576,12.560731
4019,7010,12634,23067,9.053282
4020,44541,30462,29165,15.845372
4021,19322,4278,33569,16.681961
4022,5591,49254,41623,25.29662
4023,6128,44049,13824,24.042906
4024,27230,26705,46484,14.382182
4025,26205,20057,31117,21.108965
4026,41297,7841,44858,12.355384
4027,39862,47635,49685,24.179756
