query_position,target_index,target_hash,correct_source_index,shuffled_source_index,nearest_wrong_source_index,nearest_wrong_distance
755,154182,247f225a39e7c95dfa6bb3fc90c98f6d571bb87878d42dc20cf7c680d1bed5ce,154182,965091,871336,18.78438
756,398022,ad0fc2b297663be78e63f8c39fad76f75838024f94c62dd67cd3ce49cb09c136,398022,395682,292426,13.659222
757,828565,acb5e9f342639389a6436d7e9585409465c6f09f5f09e93ad6f24545636853d4,828565,780646,145183,25.830961
758,66856,12631774a3764ad0d038691b8f97e68bc1771188ca3eba91f4c47c04b81316c2,66856,594049,172759,18.812916
759,863564,3d3e1faa003503e6c07dd9c6fdf32beecd833668771036853a34e38aabed6176,863564,547273,481264,23.46925
760,288431,a59f145f4123787a6ffdbab6cc0d77cfc9ed04bc648fbe574cf8f9622ee22949,288431,439023,974701,21.272541
761,171007,e0d05ced705da10b14d37d57a26c6bf082ede447c582c311973293d8ba0f6d11,171007,968406,927401,27.953968
762,166349,2dceca900c3ef1a2895f3665f249a7da02d9ece80d7ce583ebfeb83ce725fce6,166349,863564,883832,7.625736
763,280824,ca1ae7ce569c14f2b23bf468f66f799704f8af73fb418abb1f97c4fc5cae895d,280824,723917,278419,15.990556
764,309618,a3d34583eaf1eb3c209334116c90686b2b1526db6b1a0461304dcfe327ccd124,309618,69960,221827,25.147272
765,694462,934636ad6181ac1e908771699dcc58c99b49ef0aaf8e4419634b75bf9ccb4c5b,694462,831988,197950,23.816154
766,605467,3a6ae2e3a51ffd5426974fa043d172d8553cb34e6d6f76c87d62a8670217d134,605467,962788,869517,22.728956
767,170541,e975499c2d04387c36793674abf667c1e8b6094f22523a854d7a610fd84ff99d,170541,922439,775018,23.1066
768,714552,95b1e57843e0fa378182b0a2ca40218bf8ac12f954461c771d0a804650d040ea,714552,690910,644856,15.754301
769,16279,640a32934dd93b1cf53a49f0c7d63056d7a25a60e911a27d2ecb28776b18a2de,16279,29810,142821,13.565272
770,92421,96e8313f6ea3654199a82b3a830d45d21091939d1d76e3a43a596e7e56eae0a2,92421,80989,910341,19.499737
771,94891,204ace844c1514ae2228eabf7d0b64d887dd079af62460af30ff2f5b982084ba,94891,44866,25938,24.453405
772,349818,2fb9cb0afd09200f68a7b875281c122c00b013a23585df1c35af8e86f0c715a4,349818,165401,31071,13.555316
773,618957,16569995707b454ecc0e1e713a60a0e576fe837c5b791c7834149f6e2336dbe6,618957,932364,101247,13.847263
774,73382,38df3e918e1d6798b6a57b8620d9844b76b66f1e0167d6bddb14ca2fec39a6c7,73382,790045,691327,21.5542
775,550418,c79fa37ee7ab513557ea5711d81445440ca30c4d9adba4a1747956cc4f6ec4af,550418,789592,477606,16.386879
776,389971,593320bc42a7cd1aed0ca1d1ae06e364425db32647872ba8e232c24092c53a48,389971,193809,254549,24.436031
777,618095,ac9db2be600788f2fc7a42d34e655b83b85a7693433fdffe90ea58b885422401,618095,267054,187772,23.865602
778,152297,7ec63d13be9fa9e2868a00c19881122f657227846db1add2911248dbe847d5ec,152297,386824,151983,29.252663
779,30601,7a868df50c964b309931eaa26a90f7ad06ed14499e7556008b12961b0fbbb525,30601,912303,349205,14.315519
780,601712,cbbf3fc5e650d3c93dcb61a026068732475ff9c7cdb4e91a32347cef3cfaa1a9,601712,214723,721424,29.338566
781,869768,dfa495f18f5d5de9d0847b84ae2d8e7a27eec55923f1e75f9e66f52f3422b1f7,869768,273211,298589,24.32731
782,917762,4013a7c5f5dc151c1bb45f1295eb3c4463c5d41f7703c61534dc1626f001dbf6,917762,444120,683932,26.475437
783,458201,fff2e7871e73295375d41cca2c63c0c389c2613a45886b9a8c6bb5bbae451086,458201,533901,881044,21.398932
784,40270,64766ac6eee0d401a934db600ffb57005beceda7c389ae0e0bd5b8fccab11f0a,40270,892740,247992,20.204834
785,710616,f438a578a79cd7ebef3f838982fc8986b4c80a1419509869982a5ff6baa15802,710616,575831,934336,25.527243
786,37298,6a784a9dac16f1a10b5b191b81b0d799a480baa833998d1e58a8071f4d488d7b,37298,836643,190399,21.61102
787,196474,c98b3e3bd07a94332f31099ac1153adf964bf2d003564f53d574aa224318e822,196474,425357,39859,18.039371
788,236933,39f5b9e846a27c1cb3ebd32de302a836c288db572d0908dc5323e4d589c0d1f4,236933,519660,91220,20.576849
789,788655,666850c10af089af1fd710359456bcecf6904627b9edf05b2a7d11a713ea3436,788655,327283,181972,24.055122
790,427671,f2916bb3371522c489bb7d4f8becabc1af65ab88544234874d1119ba88b89dd4,427671,537467,387520,18.547533
791,594049,39765cc1f23ad672ef74cbe83be030d81470b00a399cf519b43b8923fddd41fc,594049,696049,664125,21.745432
792,535285,1ef34dd0fea30763f1c7f6a28b202c225f41b9dc43f9ee3c6c1c71ad3435b5d1,535285,253175,729474,26.100832
793,220819,28f670a97b883f176ddfd3e5a67b530fb127314c450993256702c17012badc7c,220819,900435,282104,25.703121
794,783345,0f659ec7e79e3c81424191ae6a062307a267d88d5a3d354a5c4d0078deaa9b07,783345,717033,605887,24.869562
795,256116,070a01cbd7eee3df583a8c0a3ba92254cfe61fee33b2017eac9035c13321c76b,256116,64269,719422,14.561574
796,928302,7ef77e987a2909b66137c69cf30121ee31cbf2dc1843f4378a32467eece25c48,928302,851234,533039,32.982727
797,101142,8e5dca3e9b7b4f50c027a106f0c4fe833a5d1336c75f42002748d730afdadda1,101142,632735,942566,15.24438
798,824147,bae439abac76ebfe92a87456fcab518b98679fd532a2712b2ecea466762d2414,824147,208173,597672,30.149788
799,501894,334a7e6a26397bff3d5ed0b7c01c8dc0c363edc8a7bad0df0bfa41b9f831577d,501894,476067,569514,21.42726
800,898976,d72b665db937baca0a759a48e5d53e076d9632b0ba29c0635d3b001c4499cda8,898976,229041,500349,23.986826
801,615550,df2bd0b954346dbc82fed1019f3a7932143eb7aa9a59f9d83254e5d546eee9f7,615550,178948,996104,23.406242
802,339142,76b503ebfb9c391d260548ddc65d096f5dd2a5699f15a6b595ac8f17021f9a47,339142,138580,472306,21.414711
803,101607,72c20af400520fff68dabd7b428805bb04a1182077ce7a586898a8416b886974,101607,814381,154701,20.200594
804,515486,26406246329e71d517c05c95cbdea9dee017790f2fea67b44848b79d6885c978,515486,280824,95020,22.429115
805,115488,f7b39385bc37d1b6adaf422c56288fa790df163e5040ee6dcd54cd80e8603fa7,115488,840149,787201,20.96946
806,834458,af98711b3119b009e69c9c6e6a41eeb97db109427ef2aba0abee01a6c3323f4e,834458,101345,955813,26.357676
807,374584,284d5534228602f6b67de6c7a78336eaca179231369bc8ea825bed58604a4fec,374584,262143,545381,23.548992
808,73465,19d345005992eaef7771bdc669c73407ff1580202aa4921260ac9ec49cea7709,73465,377186,303076,17.347431
809,970237,6af88d6a7b8259320ce6182f58190e4faa29345a14505e7375c6293574bf72ed,970237,898706,840270,18.58848
810,825946,d2449dcb1d3bf7a22361373cff869058f3f0c388516ed0cdbc492b1fac23a758,825946,721352,770630,22.709213
811,381705,273e74bc5bc8dd2b26c27c0bc4deabc1b33a2d29e5a584c70b3a71fdfc510461,381705,618095,811820,15.732645
812,110701,29faaac09488306ec71231e35f7d6faa916d869656d0f7cef619ece6d66b4471,110701,518437,557611,21.036888
813,713761,9f8468d4a1fa05299825666288cbe64c4476b2b0630ff9ef568b6d9a9834013e,713761,514206,479142,13.823976
814,27361,2428b39e0983c0ad8434506e0a5ea70da5afa4f5f9ac6d294a4a33317da007ef,27361,173104,416436,17.254107
815,309738,1b448c40bf8afc0fe074bb0f8d34217d3c0f395e48fc36abd0e196e630afb2e7,309738,327274,246557,12.09216
816,748892,c9d0705da35189af55f1ef9bbaeaa7ee093b34dde5d517933ba7707aa953b03f,748892,926641,153755,18.032022
817,942533,9a03b4795618e75ed0ae0547551ee135ea16f3e158c8841eb9f80dec7663c477,942533,175688,155206,20.603415
818,7333,33e3e880ff8894bdd840ec7fd688408de2f14ac223be883f2d7d3acaa8869e8f,7333,845959,652025,14.025307
819,671924,2d9ca71890f4ee6a7dda67b24b730b3d8496d24b4d3b00af45f7464431f00026,671924,928429,292736,22.787271
820,370420,13d6e2aef7391f6b0ea75ff0ab44a08f7704ed4b0fb44a88b650f400c53639f3,370420,874399,426586,17.724743
821,604765,90d0297fcc44e5c2d0139060b5b4da6aa9dd5b2298bef5b6427c70e92598a1da,604765,599758,73576,19.272682
822,277301,27751799416c70e3f8e135f2f305c15bb55624790ebaf3aba84e70baff43868f,277301,374881,548441,24.946217
823,999927,6665573de157b0de1f29f65bb1d88fb55a597ded2a797e115cf24532b6196b1f,999927,326731,278968,22.898024
824,693433,48f7ec1b19bf4412c7068fcc96720e109a5443614a9178995f3c293983c272bf,693433,953579,792305,32.54165
825,634258,73006446315bbce2df2c70a59f8d7a02fe29ed3e2919daffb1ae16eb217c3a32,634258,99292,506096,20.078428
826,53608,9597dc22d3cd126a11a40d330c793e70f5e4d3e8082bd81edf6ffebb0f73d5c7,53608,550418,265803,24.13534
827,247665,ae1a2eb089fe4974d9d68a9d30bd0786d6eece5993900b2ba4bc4b955016f859,247665,99618,977061,14.62055
828,775052,8fcb4df0e2b55b289e7c6a0ea2b29da4d5e86380bcc9ad656cbcc0ecc1bc18c2,775052,740881,636775,15.826783
829,886411,abfa96d910391f68e03956d3366b8a830ed4dae178ad5d924c1f77790f0fc977,886411,991935,441242,26.224
830,818733,1042be875a6be686fc78b1799099dff291fd66c82499d1fc9333b1908d971999,818733,41882,574133,34.281807
831,708186,8cbc4801eb9862c7550f966238055fe8d373a3b810f776512245bb344f69e8ec,708186,684515,31504,23.46932
832,526879,dfb1db2bc31d94d273c4703275e9b9e3af1bd6dc8742c13530ce55be49146808,526879,429549,106301,16.808586
833,537467,4f16968c97b233e738a7d07e32f1033c4b805993af216ffc0c524f65580e58a9,537467,253211,535833,24.53859
834,654132,79cc8a54573a8edcc96b25646cc6b277eab51e2273af1a071d15f3b111c8d494,654132,926514,12455,16.907175
835,276052,b4383515e969b63557bb5bf6784d0a6faeb75d18f51d6a6d6322b43fb2dfb777,276052,750435,258063,15.234783
836,772135,2ed843882fe7c9919f1ea09915d86c1cf5a4582c37f63e25883e2b8fe07ef187,772135,562313,180468,20.237732
837,891943,bd315615762f692d607194855ab39b67e98b38d08817150c8caaf59e8e0aafd2,891943,348612,748446,26.686234
838,341752,8b49054534686dde8cbfd5490e8128d081e2bc915f6cdb745165a86a50ce9793,341752,702038,159157,19.998035
839,251491,400bb4b0bd9c40030028ae416b46cfc5fe8ebc5c08306087c4d276e451824802,251491,245777,518348,21.324936
840,463926,a0798f80ad176742a27963c69e5117393e21eaec15f55914ca7938647dac1f60,463926,775052,543054,16.876764
841,876884,7cb578801dfd4d55ffecf6335dfea0859463520446ce0e9035d90d3d6885df10,876884,404434,319934,15.766144
842,199013,121baff938347e48ef8bcd89bf18893ba78ffdba32aaf68e4c195ed91009c151,199013,117596,17778,25.084803
843,505658,cba6f76434cb8bf1ee25d442f7eb8c50be0727a006dee78bb414d3a6d1f0252a,505658,390783,383219,16.681252
844,820931,726e98e73feef775aac728df1f1bfb42af55970c52bb02e61e3a8e80def96d36,820931,710925,423013,24.15769
845,194699,8deacf4f6f6c3e1892fb1f911b9bc94b139f06a54dcb7d6c67d4a9065c04c83a,194699,7591,214561,26.808199
846,110375,c043fabaf9de34069d038b777344ddb1465f6ffd041881dffacbcc999484b1ec,110375,115600,603916,21.312859
847,846769,af89d81279a7920f2472baef81d577c60173cebcff1f2bf3fd9d98408669cb42,846769,582690,684505,32.827347
848,671094,9996215ccf793cecf623d6dda9274c8a620311156a1cf4cadf382d72585360a9,671094,27985,558094,16.384674
849,334595,1aafcd3ffdfdd5713dcd7a22e10066b778354c386a19597bebf75871f1e77213,334595,217681,709879,19.41113
850,681251,09e24a1c73b396903d13e8bbfad6663086bfd40d1143fc508e6c1446f2196a98,681251,309103,378604,16.931637
851,427019,b5b9ed6800caa34da40f991758c11511ecf3d8fc320b6d01a50fa8b6f7765c85,427019,239180,805060,20.35014
852,319702,7bceee113fcdbe5d76aabc296c31667a486ec9cf44b1c6c0353d9aaf9128f162,319702,252013,789363,19.628162
853,21346,6bf40bbf2ef6d8f0e95174691452abcd2361f485eaa71b3d7f3135e83c19ff55,21346,760066,275426,13.746133
854,275198,4459f6d1087f1d9396dfd2ac42e295031e4e1938dfd0fa8182d76eed7dc331a4,275198,201516,344819,21.589752
855,332767,f3c0f6fdc5b14254d8726bb423e6efe2a24d25c46e97b82ebcd4ba532746e392,332767,696980,974695,23.857487
856,802566,176571627f1b08e5953342b94459c59275bb798a45722b01606989f08120f76a,802566,304761,638825,28.644926
857,805806,4c2d71119ef9d0d7452cb419524b0261a26e637431c6294b535a650447aa4936,805806,740027,560077,21.273611
858,280972,c3dddacb5fd04e36041abb7e594e64c4cf4a861e7bcdf78cceed88e6aef6f3f4,280972,778731,166489,18.896122
859,7044,cc27bda972a2f139f79f565ba785a32350c0b6a4e76a4e5ba9e763aae5aa6a48,7044,420863,381399,20.6607
860,922536,0007347dd829cfd0d8f30e88c137419b1c7cc6403fa2582032329b7a6f4d5084,922536,421020,713595,14.72147
861,142480,4c625cebf6d5787b7ac174bf8059ee4d169dd0b496c62d3e10e22b05fa23fc27,142480,768780,981385,23.234428
862,720408,15dd4e1fd0717d28c5dae3673ed3c510d18df693ba04f476af580394357dada0,720408,813146,38529,16.519224
863,279425,4498e21bfc6d347c2488beb6e72a576ccb145be731fa25ffa4e2859f2586c002,279425,383519,125876,17.898146
864,403574,8fb218d996be022f306449b23c348c2629a460800a12fb31728aabd125004ea4,403574,615550,994447,15.411823
865,103155,a6929a1449e12dd4c0c0aac9b9fcd3ae05cfab31bb9e304a326b98c94b158aba,103155,297421,133830,26.552294
866,922550,a071bba21c36cbd776d03cc15ee8f5d9366c8a477b9c9a5af0d5eb4faa36be64,922550,184711,74171,19.428617
867,396776,bba68f08413c1a5647f841b7511b9ce43b348bfb5fe9d7c119ccdb41199e6142,396776,338590,302638,27.42198
868,117596,74eb4d48a9e14c22db940c333eeb4f75952462dddeab004dc01e2ed1407cf529,117596,870676,461331,20.517942
869,481436,af35c375c2695f8ccaf87e6fddb5959fbcd9572b6cbb2cbd4be895590d62461e,481436,169522,348140,14.040008
870,692874,e5af7e20fe5e95e50e56d938dece095b7da53b2b38551d41e08db2c1b2db9ea3,692874,247887,687754,16.199297
871,449987,c4d97ee8c337173ec72ca2a7f5d996be23a0f7e426433be7af38fd4a2428d9a9,449987,269453,374769,21.93736
872,106039,12851a95d7513d71c8396b224087522eb048abf25231e838d62d0bb2387e9320,106039,373553,984795,21.29717
873,402225,ef355a71095e5426b3c8a4bd12c27dc1aefb6145f1e92b94083c642c0573fe13,402225,635736,57897,21.089424
874,137495,af46376d9bf3c6903d53bc45b1b2467476d4ee6b46c5b139604f50f6df17ef87,137495,995372,275495,29.449863
875,281664,9147247349b89792c07223ad09506eb6b4bdef60adef529248bc3605d88438b3,281664,84023,196699,26.544895
876,878660,04955e7ad635e1457f61aaa224d1d45753e3aec49911e5b543d2284a67b712fa,878660,374584,270245,18.74836
877,700669,6bbed980cb69a1d0638af2b168dbd3fe8ca6988434b835660f57892035e64dbe,700669,977395,231007,13.205011
878,184711,2a792b7c2bff329df7f97c4a8088c11f71edce4f3aac29103811487814d0a0c8,184711,146984,999810,23.885138
879,173406,b664eead75e4cbca0fa4661891c794e684d5f5273119a03eae7e8b64126c4fb8,173406,882028,172096,23.994217
880,739529,f6b1039b6513f43015d006d327fea4c4d3b569938d08bc5f74c72b205f8d9fb2,739529,667336,432059,16.43418
881,99269,a2d725a22c89f936ad2b9638b03943f13514a1da59f0a2508c1e9fb7feec3964,99269,506905,825876,15.936833
882,272972,81b61884e090c81c26b12882600b36f8c181c746fda290b1a507447705e6de4c,272972,568534,712598,22.149271
883,393310,eac694a79f7fa3e808f702f4ef4f4e36c8725d7670c4b1d644539ebbcbb3eec9,393310,935922,514717,17.439995
884,603830,160fa7e323c1e2efa9dfc44eb96909d630eabadbff99929e88965d9fb2f50d9b,603830,216876,818317,20.55323
885,252008,39048ebb32b4946fb865a06c86f2be37236af5639e5b8e68858542d9cb8c17a1,252008,493561,635866,27.210703
886,926599,dc0696520dfb57a4e4af566f1ae2309f7e11b759b6f72076194fca402c31a858,926599,134119,150829,18.381807
887,194551,c7e1472cc2b4e1a8f9f6cf08f1b8c70e18b8429f82a602786b02d4b5b7684bdf,194551,192854,191687,28.274559
888,898706,23b8278ee0b821c2b2102ac57f38a6d8615334410a186582d6f4874a00a3a337,898706,258543,652686,21.207748
889,984132,2c9f9366a4145ba22a946e9b076c11736e15af8b68c2c1c2ad121d27563081eb,984132,493832,900731,21.890831
890,909293,4e09ed8867a24b734fe67795274f960749e96758596c5aae7838f84aaf55b406,909293,774071,193987,27.229322
891,582098,603bfc7a848d6e0e9c89e47aab3c0bfeb4f56cca7dcd6511803e670ab6beaa42,582098,449987,505588,19.814215
892,600057,4b3c210c1192c8d1117d8491cf2c7932ce093965af24352753175872c4f88537,600057,288371,707719,13.931876
893,167805,6532895d8cd1e6f3a950b556134cf1dbc68b4980aa5000e58ee368621cf8f01c,167805,884434,391877,19.994287
894,691666,0b13b327744c50e4ef7b4c6ea0c4a73f7cf4a6969e7e95facb5b38f1fc78911b,691666,961180,644645,21.479153
895,459390,9ae6dda3f885c3fbb28c61d9ae17c2c321e7f821fde5bb021d26737ba4a86c06,459390,699427,816813,20.325224
896,99292,8a9ee447b67d5b49f92ebe963b92d427d36ad9498f333f4682a396301f2ac585,99292,831938,954453,15.97745
897,774280,3954fa48c342aa5e2fd7f7f469a6e258c697d2db6ba2049ea5eb3cd68f8b49ab,774280,156654,548988,19.553051
898,253195,761ee56892519915e9219d644e13678d00f2caf66124fe696f112a4ab0e55c0c,253195,56921,702752,19.075323
899,778731,208f96ebc3f3104d7f52182a97b1285c2774ffc309a013cbf7cb629b64e202ba,778731,502755,718144,28.326914
900,814381,bb6b4e10c20bf93a4002c9daf4ee8182a491902e5960b0338b86e439e1c7d004,814381,896312,758086,23.027676
901,781604,bde5276239324290f7c75e506ac3a396350707c7706d49ad24bf5c56b6f2acd9,781604,403574,208173,26.548416
902,480547,0f24103a1b9e5f0f3af3f4e6a0fcb8500a8d0a1e383debcf3fd1841104bb9d3b,480547,110750,379114,15.104559
903,148504,989f4a344cd3a5d5ea077e508f25d98bad55915cf54eaecf501029af8ef6df66,148504,106838,328936,44.79352
904,548615,86eef60f86afd095caf6653a389d04ee2161dec58bf0037c70a951d53b3df83a,548615,318517,310685,10.360718
905,983846,2e8c173bea84b3234a218dcb16cdd568623db74f83376ee211d99e80381b3bbf,983846,224631,890227,12.627582
906,178290,30f4ea72afdd60772e35ce7b74710268a14abc3986423c72d3fc1594f90ae876,178290,960867,442782,19.540232
907,824329,77b98fb2fa8214be169e562fc9cf63381f1510072cb1a146615d42a0e11a5f3e,824329,144947,471900,22.40627
908,5500,7fa6f9c10c78eedd8a8b3d3dc6f19cee5c8b9c01c95e8c965ff10e2cd2f57155,5500,162905,288028,21.002953
909,845912,aa465404cbf11577ff594853dd8be0792b9cf0d9a6b7135eb9759bac1849091c,845912,594188,13811,26.81342
910,939809,0c4acc630a4095a59eed21431b10e2fabf389f0acf176283e0e99dcbd9b8a56e,939809,347545,719422,14.672137
911,930117,e0805f983cd4d2638ff9cf15c747309c78a51d5d418501a6be6d86c03802a37c,930117,462601,323176,22.115124
912,297726,ee4ff70ac336a4b906a7af8e2d7e9245f3957bf4a42c07eb5da4405c60625a41,297726,101142,575257,22.31458
913,516249,e8b334007fe43150e1f0cab8eda5eb046fc0a2ee86a5484ccf2271f821e7c2ac,516249,705812,467460,19.868399
914,214723,554b35e7dc920aca677a4c07c3a96339e0a405f4e19ec36d9294d21f5916892a,214723,537465,280740,25.369308
915,579631,42f3bfcd9acde4839189c5d54b2320d959f719106e38a9e2fe5a31f353f4c520,579631,256701,348355,15.121465
916,834135,dfed7a5ffa7daa867e07a3bd3acbe7c5cf5b6c519814528bca4f40cd1bab0abf,834135,293822,647663,23.918951
917,610233,678eb3c8a6ba961754cd6edcfb922a1ba3c43e13bf8aaf21d0d03ecf9c95cb75,610233,488599,972269,22.738874
918,120191,f1451ca9951f6e658b2f4141149363f99974217d9f1be4b77755dcef7d1b0ba2,120191,136617,884351,16.166431
919,58660,eea97a1ecb95c6b3028aaeffa15ea8a51c47ddd1b23c271b41d368d52f50ea4d,58660,202809,788994,29.735525
920,833992,5c5c683ebbb809535bb80f55f917639e9d75948678256b78c5278aed73c26f02,833992,19118,962065,21.546207
921,844002,3b5da2248a54930eff7a1ad09a8c4606c315c7a9dedf7b6141ccbcadc4c799ff,844002,120214,567834,27.259026
922,810300,bc53d61b4ad676a18a894de99f0260e627fb9451db1e671d12addb853281a960,810300,182865,254678,21.899097
923,603702,a94e9a56e10d1ead6f73d94ade8173fb8c19dabda7250f2888fbd733a92dad2d,603702,276052,255521,12.574587
924,244196,957f32b1bfcdd201befeead47b7f8681d18a480a00e86efae3d714eac594cf1b,244196,204784,974866,6.0391583
925,661825,9aae31d5396a9d4916243032a53e3d6b410c82301c29a5410bc813a8a9b202db,661825,311481,677183,27.073792
926,582963,70d7046bbe9179f4fb28bdbaf8a4370951f089524afcc459fa10c6ab1afed63d,582963,949233,509496,17.094349
927,596241,746e810db087d81ddc3cd7a063a8e044c2918c60346e65c86237b31ebf32c9ac,596241,865587,20254,21.418846
928,935826,2d917e9e54aef49d029d23484b0b840def8fb050c0b3c2dbea945819f4abff6e,935826,4772,796049,16.23709
929,826153,7af546f41ec17ba4fbeeae24b42d22c8aaed74d3d594ccec6a1e7b1ea7a66534,826153,999193,258543,22.314743
930,869326,eb5a49d62dd53504332969c23bc2148391415445d37badc4adf2fb11a9b3f27c,869326,136181,533499,21.553167
931,162598,295c36d33dee2530578461f0dbf60adccf43127948c5b284a873947d3161b515,162598,366499,108814,18.374718
932,712257,c0de61d564c28afc1fd3963be0cc4794d7128cd1c0b741aed1b87cdc50cd03c7,712257,463926,544542,15.8953905
933,821017,b8472fa1330069df40b05e5872cf570a978a65efcfce35bb3cb9b4248ff0b66a,821017,623594,57971,27.467794
934,548481,2da78d8aecfa3e3775709271224cd46f2c4a88a397489a4538eb85ae6f539c7d,548481,580626,736681,29.220964
935,674414,264c40b8f467c77db385fb8de6af85f59b05bed1f148ab24c1732827832050b8,674414,597973,400655,21.49876
936,54522,89798098b1afb12ea9d498157873c179abcfb370e91598e9afeaaae2de800a4d,54522,174715,836770,13.296783
937,974701,e22940024a473f1f73207c13eb1511cb5929e1a5872ef5c1957ba079ee778bde,974701,763257,492991,20.465183
938,580626,1c2ffa1bc8ca3e72c31c23e29a3cb308f6895d159a4f3c49b7533748d12e5f6c,580626,482904,202431,8.306448
939,95759,50a432ee7b29be6569f9ac5d50b1e89c18227749f3b1b7def4221588d29a80b8,95759,575531,49917,21.449387
940,433956,f486cbb8ef1e730fccc9def85b85573de7decaa73ec9fd2190781c9444d2da3a,433956,904650,306363,17.364521
941,122094,9b71496397fff130e3f65ffa583eb2ca58ac6f6ddf4d9187d74a54b12c67adaa,122094,974292,544842,23.558401
942,165401,65503d1017a506062b24e0907bf67365bf868f525ebad414a239a5e56ac08119,165401,351840,298291,8.38227
943,373772,a1238b312853719023688c0859ae1e3b4e291107d7334fca325240929a91cb11,373772,787480,658886,13.353538
944,169486,a11933a73ed38af9e4dcb11f87d7d0a199b25eef642f832effd73833fc1047f0,169486,917485,709269,22.243284
945,972739,fff88465e1ccaac2b1b6749f71aa3b5a2372044e749284d54b21d8cba151112b,972739,769741,17895,20.060638
946,618675,31199e2b01536c5cefb73cf568bcc2f0674c33a0eaddf2e02cce1b5c35212bb1,618675,488692,67737,30.06618
947,34136,d014d9aded7e567171163051baa95843100b51341ac56aa5dd3f3f0fdb2e4582,34136,585506,731928,16.608221
948,656861,b1a2cde3426a5eecf8c7b887e7740cbd8e867da412949b7ceb43652d8941f7e1,656861,298017,613593,18.1945
949,396550,ab06cea5c1d3ca48a822c45128ae83c05faf30175cd2aabd69f74108307d4ebe,396550,99269,305700,18.779684
950,492937,df1c34632bb3c46ca77eba1e684a56c7f146ed5b9e17b6c03f4ce0cf25332d85,492937,419074,31711,19.33169
951,167883,2335411b8d084d7ef2782e9b8790547699edf23434b5e6e39e1ddb979f51712d,167883,922742,261231,13.378203
952,740881,0274d2b7f2434ccabb726120316684906ac5b058282457c68947b92613fe8738,740881,635558,742019,20.753527
953,104074,fa05517b642b7c37a12a2770076a34f4348b8949ce98920ed713467c61c114f1,104074,105023,479142,27.647314
954,163178,dbef3f65e8531ecdff6a6951f0ef1d2e199c4cdd459c6ab04fb41258cc680df4,163178,767364,568389,25.10545
